2.638401460545653e-02	-4.201063e-01	-1.313938e+00
2.638402572257428e-02	-4.201021e-01	-1.313938e+00
2.638403683969202e-02	-4.200966e-01	-1.313938e+00
2.638404795680977e-02	-4.200899e-01	-1.313939e+00
2.638412608180977e-02	-4.199409e-01	-1.313930e+00
2.638426496093381e-02	-4.193029e-01	-1.313828e+00
2.638440707852001e-02	-4.182121e-01	-1.313554e+00
2.638446505731586e-02	-4.176112e-01	-1.313340e+00
2.638449909177694e-02	-4.172015e-01	-1.313157e+00
2.638451761650833e-02	-4.169627e-01	-1.313038e+00
2.638452549411822e-02	-4.168523e-01	-1.312983e+00
2.638452965152967e-02	-4.167868e-01	-1.312952e+00
2.638453328247530e-02	-4.167219e-01	-1.312925e+00
2.638453718377746e-02	-4.166431e-01	-1.312894e+00
2.638454137203144e-02	-4.165500e-01	-1.312861e+00
2.638454663915638e-02	-4.164260e-01	-1.312818e+00
2.638455329967617e-02	-4.162634e-01	-1.312762e+00
2.638456058413319e-02	-4.160681e-01	-1.312698e+00
2.638456835771573e-02	-4.158048e-01	-1.312627e+00
2.638457873163005e-02	-4.152851e-01	-1.312527e+00
2.638459592997950e-02	-4.139708e-01	-1.312346e+00
2.638461716364699e-02	-4.116506e-01	-1.312095e+00
2.638463999199406e-02	-4.083949e-01	-1.311779e+00
2.638466349488671e-02	-4.045938e-01	-1.311399e+00
2.638467259577896e-02	-4.030859e-01	-1.311229e+00
2.638468204741457e-02	-4.013734e-01	-1.311033e+00
2.638468452997618e-02	-4.008609e-01	-1.310978e+00
2.638468806956757e-02	-4.001105e-01	-1.310896e+00
2.638469014618072e-02	-3.996742e-01	-1.310846e+00
2.638469270074194e-02	-3.991325e-01	-1.310784e+00
2.638469458103806e-02	-3.987349e-01	-1.310737e+00
2.638469733824809e-02	-3.981510e-01	-1.310666e+00
2.638469936657019e-02	-3.977215e-01	-1.310612e+00
2.638470190889720e-02	-3.971822e-01	-1.310543e+00
2.638470439341093e-02	-3.966539e-01	-1.310474e+00
2.638470672695607e-02	-3.961559e-01	-1.310408e+00
2.638470933614773e-02	-3.955967e-01	-1.310331e+00
2.638471195002868e-02	-3.950339e-01	-1.310252e+00
2.638471498343396e-02	-3.943772e-01	-1.310158e+00
2.638471816789933e-02	-3.936836e-01	-1.310055e+00
2.638472201756415e-02	-3.928396e-01	-1.309926e+00
2.638472630729346e-02	-3.918922e-01	-1.309776e+00
2.638473174505836e-02	-3.906811e-01	-1.309574e+00
2.638473821563169e-02	-3.892262e-01	-1.309319e+00
2.638474699965788e-02	-3.872294e-01	-1.308941e+00
2.638475798369721e-02	-3.846989e-01	-1.308410e+00
2.638477754530020e-02	-3.801138e-01	-1.307274e+00
2.638481325106366e-02	-3.715758e-01	-1.304554e+00
2.638487247362790e-02	-3.571451e-01	-1.298336e+00
2.638494892797456e-02	-3.382582e-01	-1.287392e+00
2.638504527759172e-02	-3.142752e-01	-1.269699e+00
2.638516927181853e-02	-2.833200e-01	-1.242792e+00
2.638535566989890e-02	-2.367481e-01	-1.198576e+00
2.638553088755191e-02	-1.929640e-01	-1.155477e+00
2.638570187517365e-02	-1.502369e-01	-1.112900e+00
2.638585295914146e-02	-1.124835e-01	-1.075178e+00
2.638601298675602e-02	-7.249542e-02	-1.035192e+00
2.638629638382573e-02	-1.679791e-03	-9.643618e-01
2.638677610033825e-02	1.181760e-01	-8.444585e-01
2.638773553336330e-02	3.576355e-01	-6.046495e-01
2.638797539161956e-02	4.164982e-01	-5.446975e-01
2.638823706080653e-02	4.772455e-01	-4.792942e-01
2.638837686568270e-02	5.053297e-01	-4.443508e-01
2.638846129611939e-02	5.181324e-01	-4.232481e-01
2.638852515463348e-02	5.243575e-01	-4.072872e-01
2.638859577307766e-02	5.278789e-01	-3.896369e-01
2.638865970260999e-02	5.286900e-01	-3.736584e-01
2.638871514400761e-02	5.279002e-01	-3.598013e-01
2.638877335732938e-02	5.261626e-01	-3.452513e-01
2.638883777617880e-02	5.238366e-01	-3.291502e-01
2.638890412326134e-02	5.215138e-01	-3.125671e-01
2.638897983094697e-02	5.193810e-01	-2.936442e-01
2.638906208755259e-02	5.179302e-01	-2.730845e-01
2.638916150188761e-02	5.172824e-01	-2.482362e-01
2.638926854027574e-02	5.174928e-01	-2.214823e-01
2.638937432398683e-02	5.181442e-01	-1.950422e-01
2.638949019518136e-02	5.188513e-01	-1.660808e-01
2.638961445948656e-02	5.192786e-01	-1.350216e-01
2.638977416877628e-02	5.193568e-01	-9.510319e-02
2.638995544637833e-02	5.191700e-01	-4.979395e-02
2.639038708168890e-02	5.189445e-01	5.809050e-02
2.639477280646360e-02	5.189183e-01	1.152767e+00
2.639566007309394e-02	5.188989e-01	1.367663e+00
2.639623876253581e-02	5.188839e-01	1.494743e+00
2.639661371356366e-02	5.188768e-01	1.560679e+00
2.639687453527612e-02	5.188722e-01	1.591302e+00
2.639718476844673e-02	5.188643e-01	1.611991e+00
2.639739821204509e-02	5.188591e-01	1.619142e+00
2.639757689750390e-02	5.188555e-01	1.621577e+00
2.639779717509457e-02	5.188510e-01	1.622709e+00
2.639831015398304e-02	5.188396e-01	1.622978e+00
2.889843364934530e-02	4.640912e-01	1.451550e+00
3.035986222077420e-02	4.327446e-01	1.353509e+00
3.182129079220310e-02	4.018452e-01	1.256866e+00
3.328271936363201e-02	3.713928e-01	1.161621e+00
3.474414793506091e-02	3.413874e-01	1.067774e+00
3.620557650648981e-02	3.118291e-01	9.753260e-01
3.766700507791872e-02	2.827179e-01	8.842759e-01
3.912843364934761e-02	2.540537e-01	7.946240e-01
3.913843364934762e-02	2.538590e-01	7.940148e-01
4.059986222077663e-02	2.256210e-01	7.056958e-01
4.206129079220566e-02	1.977865e-01	6.186389e-01
4.352271936363468e-02	1.703555e-01	5.328441e-01
4.498414793506370e-02	1.433281e-01	4.483114e-01
4.644557650649271e-02	1.167042e-01	3.650408e-01
4.790700507792173e-02	9.048389e-02	2.830324e-01
4.936843364935075e-02	6.466706e-02	2.022860e-01
4.937843364935075e-02	6.449163e-02	2.017373e-01
5.062557650649399e-02	4.276170e-02	1.337734e-01
5.187271936363723e-02	2.129901e-02	6.664530e-02
5.311986222078047e-02	1.035491e-04	3.530164e-04
5.436700507792371e-02	-2.082468e-02	-6.510345e-02
5.561414793506695e-02	-4.148568e-02	-1.297241e-01
5.686129079221019e-02	-6.187944e-02	-1.935090e-01
5.810843364935343e-02	-8.200598e-02	-2.564580e-01
5.961843364935389e-02	-1.060425e-01	-3.316363e-01
6.107986222078218e-02	-1.289421e-01	-4.032584e-01
6.254129079221046e-02	-1.515129e-01	-4.738523e-01
6.400271936363876e-02	-1.737549e-01	-5.434178e-01
6.546414793506705e-02	-1.956681e-01	-6.119551e-01
6.692557650649535e-02	-2.172526e-01	-6.794641e-01
6.838700507792364e-02	-2.385083e-01	-7.459449e-01
6.984843364935192e-02	-2.594353e-01	-8.113973e-01
6.985843364935192e-02	-2.595775e-01	-8.118421e-01
7.131986222077992e-02	-2.801910e-01	-8.763143e-01
7.278129079220792e-02	-3.005078e-01	-9.398584e-01
7.424271936363594e-02	-3.205279e-01	-1.002474e+00
7.570414793506394e-02	-3.402512e-01	-1.064162e+00
7.716557650649195e-02	-3.596778e-01	-1.124922e+00
7.862700507791995e-02	-3.788076e-01	-1.184754e+00
8.008843364934795e-02	-3.976406e-01	-1.243657e+00
8.009843364934795e-02	-3.977686e-01	-1.244057e+00
8.203416033308308e-02	-4.222923e-01	-1.320759e+00
8.203416033323209e-02	-4.222923e-01	-1.320759e+00
8.203416033326934e-02	-4.222923e-01	-1.320759e+00
8.203416033334385e-02	-4.222923e-01	-1.320759e+00
8.203416033336247e-02	-4.222923e-01	-1.320759e+00
8.203416033339972e-02	-4.222923e-01	-1.320759e+00
8.203416033340903e-02	-4.222923e-01	-1.320759e+00
8.203416033342766e-02	-4.222923e-01	-1.320759e+00
8.203416033343232e-02	-4.222923e-01	-1.320759e+00
8.203416033344163e-02	-4.222923e-01	-1.320759e+00
8.203416033346025e-02	-4.222923e-01	-1.320759e+00
8.203416033346492e-02	-4.222923e-01	-1.320759e+00
8.203416033346608e-02	-4.222923e-01	-1.320759e+00
8.203416033346841e-02	-4.222923e-01	-1.320759e+00
8.203416033347308e-02	-4.222923e-01	-1.320759e+00
8.203416033348239e-02	-4.222923e-01	-1.320759e+00
8.203416033348472e-02	-4.222923e-01	-1.320759e+00
8.203416033348938e-02	-4.222923e-01	-1.320759e+00
8.203416033349870e-02	-4.222923e-01	-1.320759e+00
8.203416033351732e-02	-4.222923e-01	-1.320759e+00
8.203416033355457e-02	-4.222923e-01	-1.320759e+00
8.203416033362908e-02	-4.222923e-01	-1.320759e+00
8.203416033377808e-02	-4.222923e-01	-1.320759e+00
8.203416033407611e-02	-4.222923e-01	-1.320759e+00
8.203416033467216e-02	-4.222923e-01	-1.320759e+00
8.203416033586425e-02	-4.222923e-01	-1.320759e+00
8.203416033824844e-02	-4.222923e-01	-1.320759e+00
8.203416034301680e-02	-4.222923e-01	-1.320759e+00
8.203416037162704e-02	-4.222922e-01	-1.320759e+00
8.203416063865585e-02	-4.222921e-01	-1.320759e+00
8.203417175577359e-02	-4.222929e-01	-1.320760e+00
8.203418287289134e-02	-4.222925e-01	-1.320760e+00
8.203419399000908e-02	-4.222908e-01	-1.320761e+00
8.203420510712683e-02	-4.222879e-01	-1.320761e+00
8.203421622424457e-02	-4.222837e-01	-1.320761e+00
8.203422734136233e-02	-4.222782e-01	-1.320762e+00
8.203423845848007e-02	-4.222715e-01	-1.320762e+00
8.203431658348007e-02	-4.221225e-01	-1.320753e+00
8.203445546260742e-02	-4.214844e-01	-1.320652e+00
8.203459758019693e-02	-4.203937e-01	-1.320377e+00
8.203465555899167e-02	-4.197927e-01	-1.320163e+00
8.203468959345091e-02	-4.193830e-01	-1.319981e+00
8.203470811818275e-02	-4.191443e-01	-1.319862e+00
8.203471599579132e-02	-4.190339e-01	-1.319806e+00
8.203472015320266e-02	-4.189684e-01	-1.319776e+00
8.203472378414890e-02	-4.189035e-01	-1.319748e+00
8.203472768545131e-02	-4.188247e-01	-1.319718e+00
8.203473187370712e-02	-4.187315e-01	-1.319685e+00
8.203473714083472e-02	-4.186076e-01	-1.319641e+00
8.203474380135728e-02	-4.184450e-01	-1.319585e+00
8.203475108581437e-02	-4.182497e-01	-1.319522e+00
8.203475885940040e-02	-4.179864e-01	-1.319451e+00
8.203476923332235e-02	-4.174667e-01	-1.319350e+00
8.203478643169974e-02	-4.161524e-01	-1.319169e+00
8.203480766536476e-02	-4.138322e-01	-1.318918e+00
8.203483049371796e-02	-4.105765e-01	-1.318603e+00
8.203485399661599e-02	-4.067754e-01	-1.318223e+00
8.203486309750882e-02	-4.052674e-01	-1.318052e+00
8.203487254914600e-02	-4.035550e-01	-1.317856e+00
8.203487503170778e-02	-4.030425e-01	-1.317801e+00
8.203487857129904e-02	-4.022921e-01	-1.317719e+00
8.203488064791184e-02	-4.018558e-01	-1.317670e+00
8.203488320247283e-02	-4.013141e-01	-1.317607e+00
8.203488508276867e-02	-4.009165e-01	-1.317560e+00
8.203488783997823e-02	-4.003325e-01	-1.317489e+00
8.203488986830004e-02	-3.999031e-01	-1.317435e+00
8.203489241062703e-02	-3.993638e-01	-1.317367e+00
8.203489489514093e-02	-3.988355e-01	-1.317298e+00
8.203489722868595e-02	-3.983375e-01	-1.317231e+00
8.203489983787773e-02	-3.977783e-01	-1.317154e+00
8.203490245175861e-02	-3.972155e-01	-1.317075e+00
8.203490548516404e-02	-3.965588e-01	-1.316981e+00
8.203490866962936e-02	-3.958652e-01	-1.316878e+00
8.203491251929436e-02	-3.950212e-01	-1.316749e+00
8.203491680902364e-02	-3.940738e-01	-1.316599e+00
8.203492224678882e-02	-3.928627e-01	-1.316398e+00
8.203492871736216e-02	-3.914078e-01	-1.316142e+00
8.203493750138892e-02	-3.894110e-01	-1.315764e+00
8.203494848542821e-02	-3.868805e-01	-1.315234e+00
8.203496804703889e-02	-3.822953e-01	-1.314097e+00
8.203500375281413e-02	-3.737573e-01	-1.311378e+00
8.203506297540131e-02	-3.593267e-01	-1.305159e+00
8.203513942977862e-02	-3.404397e-01	-1.294215e+00
8.203523577941416e-02	-3.164568e-01	-1.276523e+00
8.203535977369097e-02	-2.855016e-01	-1.249616e+00
8.203554617185761e-02	-2.389296e-01	-1.205399e+00
8.203572138973947e-02	-1.951455e-01	-1.162300e+00
8.203589237760001e-02	-1.524183e-01	-1.119723e+00
8.203604346187819e-02	-1.146648e-01	-1.082001e+00
8.203620348968939e-02	-7.467667e-02	-1.042014e+00
8.203648688694294e-02	-3.860987e-03	-9.711847e-01
8.203696660316169e-02	1.159947e-01	-8.512814e-01
8.203792603559917e-02	3.554541e-01	-6.114725e-01
8.203816589370855e-02	4.143168e-01	-5.515205e-01
8.203842756394009e-02	4.750644e-01	-4.861170e-01
8.203856736921870e-02	5.031487e-01	-4.511734e-01
8.203865179983344e-02	5.159514e-01	-4.300706e-01
8.203871565835634e-02	5.221766e-01	-4.141098e-01
8.203878627675514e-02	5.256979e-01	-3.964595e-01
8.203885020640894e-02	5.265090e-01	-3.804809e-01
8.203890564784458e-02	5.257193e-01	-3.666238e-01
8.203896386115195e-02	5.239817e-01	-3.520739e-01
8.203902828000646e-02	5.216557e-01	-3.359728e-01
8.203909462706684e-02	5.193328e-01	-3.193896e-01
8.203917033474975e-02	5.172001e-01	-3.004668e-01
8.203925259133189e-02	5.157493e-01	-2.799070e-01
8.203935200564179e-02	5.151014e-01	-2.550587e-01
8.203945904411952e-02	5.153119e-01	-2.283048e-01
8.203956482785801e-02	5.159633e-01	-2.018647e-01
8.203968069905641e-02	5.166703e-01	-1.729033e-01
8.203980496333046e-02	5.170978e-01	-1.418441e-01
8.203996467260606e-02	5.171759e-01	-1.019257e-01
8.204014595024846e-02	5.169891e-01	-5.661642e-02
8.204057758552129e-02	5.167636e-01	5.126804e-02
8.204496330989886e-02	5.167375e-01	1.145944e+00
8.204585057878454e-02	5.167181e-01	1.360842e+00
8.204642926958665e-02	5.167031e-01	1.487922e+00
8.204680422137102e-02	5.166960e-01	1.553858e+00
8.204706504336827e-02	5.166914e-01	1.584482e+00
8.204737527712366e-02	5.166835e-01	1.605170e+00
8.204758872172634e-02	5.166784e-01	1.612321e+00
8.204776740734032e-02	5.166747e-01	1.614756e+00
8.204798768505833e-02	5.166703e-01	1.615888e+00
8.204850066395357e-02	5.166589e-01	1.616157e+00
8.298708973683708e-02	4.959667e-01	1.551352e+00
8.392567880972057e-02	4.754668e-01	1.487169e+00
8.486426788260408e-02	4.551593e-01	1.423607e+00
8.580285695548759e-02	4.350442e-01	1.360666e+00
8.674144602837110e-02	4.151213e-01	1.298346e+00
8.768003510125459e-02	3.953909e-01	1.236648e+00
8.861862417413810e-02	3.758528e-01	1.175570e+00
8.862862417413810e-02	3.756456e-01	1.174922e+00
9.009005274556610e-02	3.456055e-01	1.080967e+00
9.155148131699410e-02	3.159942e-01	9.883529e-01
9.301290988842212e-02	2.868116e-01	8.970797e-01
9.447433845985012e-02	2.580579e-01	8.071475e-01
9.593576703127812e-02	2.297328e-01	7.185563e-01
9.739719560270613e-02	2.018366e-01	6.313062e-01
9.885862417413413e-02	1.743691e-01	5.453972e-01
9.886862417413413e-02	1.741825e-01	5.448134e-01
1.003023921492573e-01	1.476316e-01	4.617711e-01
1.017361601243805e-01	1.214535e-01	3.798950e-01
1.031699280995037e-01	9.564838e-02	2.991852e-01
1.046036960746270e-01	7.021608e-02	2.196415e-01
1.060374640497501e-01	4.515665e-02	1.412640e-01
1.074712320248734e-01	2.047009e-02	6.405272e-02
1.089049999999966e-01	-3.843609e-03	-1.199236e-02
1.090749999999965e-01	-6.704420e-03	-2.094002e-02
1.105364285714245e-01	-3.108057e-02	-9.718041e-02
1.119978571428525e-01	-5.510727e-02	-1.723279e-01
1.134592857142805e-01	-7.878452e-02	-2.463824e-01
1.149207142857085e-01	-1.021123e-01	-3.193439e-01
1.163821428571365e-01	-1.250907e-01	-3.912125e-01
1.178435714285645e-01	-1.477196e-01	-4.619882e-01
1.193049999999925e-01	-1.699991e-01	-5.316709e-01
1.193149999999925e-01	-1.701505e-01	-5.321444e-01
1.207764285714214e-01	-1.920968e-01	-6.007852e-01
1.222378571428503e-01	-2.137278e-01	-6.684395e-01
1.236992857142792e-01	-2.350433e-01	-7.351073e-01
1.251607142857082e-01	-2.560434e-01	-8.007886e-01
1.266221428571370e-01	-2.767281e-01	-8.654834e-01
1.280835714285660e-01	-2.970974e-01	-9.291917e-01
1.295449999999949e-01	-3.171512e-01	-9.919134e-01
1.295549999999949e-01	-3.172875e-01	-9.923396e-01
1.307163405587804e-01	-3.330118e-01	-1.041520e+00
1.318776811175659e-01	-3.485545e-01	-1.090132e+00
1.330390216763514e-01	-3.639155e-01	-1.138176e+00
1.342003622351369e-01	-3.790948e-01	-1.185652e+00
1.353617027939224e-01	-3.940925e-01	-1.232560e+00
1.365230433527080e-01	-4.089085e-01	-1.278899e+00
1.376843839114935e-01	-4.235429e-01	-1.324671e+00
1.376843839138776e-01	-4.235429e-01	-1.324671e+00
1.376843839139708e-01	-4.235429e-01	-1.324671e+00
1.376843839140080e-01	-4.235429e-01	-1.324671e+00
1.376843839140173e-01	-4.235429e-01	-1.324671e+00
1.376843839140360e-01	-4.235429e-01	-1.324671e+00
1.376843839140406e-01	-4.235429e-01	-1.324671e+00
1.376843839140499e-01	-4.235429e-01	-1.324671e+00
1.376843839140686e-01	-4.235429e-01	-1.324671e+00
1.376843839140696e-01	-4.235429e-01	-1.324671e+00
1.376843839140716e-01	-4.235429e-01	-1.324671e+00
1.376843839140756e-01	-4.235429e-01	-1.324671e+00
1.376843839140837e-01	-4.235429e-01	-1.324671e+00
1.376843839140998e-01	-4.235429e-01	-1.324671e+00
1.376843839141320e-01	-4.235429e-01	-1.324671e+00
1.376843839141964e-01	-4.235429e-01	-1.324671e+00
1.376843839143252e-01	-4.235429e-01	-1.324671e+00
1.376843839145830e-01	-4.235429e-01	-1.324671e+00
1.376843839150984e-01	-4.235429e-01	-1.324671e+00
1.376843839161292e-01	-4.235429e-01	-1.324671e+00
1.376843839181908e-01	-4.235429e-01	-1.324671e+00
1.376843839223140e-01	-4.235429e-01	-1.324671e+00
1.376843839470535e-01	-4.235428e-01	-1.324671e+00
1.376843841779548e-01	-4.235427e-01	-1.324671e+00
1.376843937909906e-01	-4.235432e-01	-1.324671e+00
1.376844034040264e-01	-4.235430e-01	-1.324672e+00
1.376844130170622e-01	-4.235420e-01	-1.324672e+00
1.376844226300981e-01	-4.235402e-01	-1.324672e+00
1.376844322431339e-01	-4.235377e-01	-1.324673e+00
1.376844418561697e-01	-4.235343e-01	-1.324673e+00
1.376844514692055e-01	-4.235302e-01	-1.324673e+00
1.376845190243434e-01	-4.234253e-01	-1.324669e+00
1.376846541346193e-01	-4.228915e-01	-1.324598e+00
1.376847878361100e-01	-4.219719e-01	-1.324401e+00
1.376848489723680e-01	-4.213852e-01	-1.324221e+00
1.376848863562703e-01	-4.209615e-01	-1.324054e+00
1.376849079927861e-01	-4.206992e-01	-1.323936e+00
1.376849206782294e-01	-4.205395e-01	-1.323857e+00
1.376849281764447e-01	-4.204425e-01	-1.323807e+00
1.376849326919730e-01	-4.203824e-01	-1.323775e+00
1.376849364348282e-01	-4.203306e-01	-1.323749e+00
1.376849399119089e-01	-4.202797e-01	-1.323723e+00
1.376849433563804e-01	-4.202250e-01	-1.323698e+00
1.376849469369329e-01	-4.201619e-01	-1.323671e+00
1.376849505484088e-01	-4.200905e-01	-1.323642e+00
1.376849546855614e-01	-4.200000e-01	-1.323610e+00
1.376849596406510e-01	-4.198847e-01	-1.323569e+00
1.376849661849320e-01	-4.197270e-01	-1.323514e+00
1.376849733759181e-01	-4.195399e-01	-1.323452e+00
1.376849809498576e-01	-4.192975e-01	-1.323383e+00
1.376849906950526e-01	-4.188479e-01	-1.323290e+00
1.376850060373615e-01	-4.177498e-01	-1.323130e+00
1.376850289906627e-01	-4.153622e-01	-1.322864e+00
1.376850507113928e-01	-4.123625e-01	-1.322570e+00
1.376850753402328e-01	-4.083558e-01	-1.322188e+00
1.376850768925931e-01	-4.080793e-01	-1.322161e+00
1.376850783285264e-01	-4.078145e-01	-1.322134e+00
1.376850784837624e-01	-4.077916e-01	-1.322131e+00
1.376850787942345e-01	-4.077813e-01	-1.322126e+00
1.376850794151786e-01	-4.078017e-01	-1.322114e+00
1.376850806570669e-01	-4.077547e-01	-1.322091e+00
1.376850820551545e-01	-4.075642e-01	-1.322064e+00
1.376850836260717e-01	-4.072773e-01	-1.322034e+00
1.376850858242631e-01	-4.068518e-01	-1.321990e+00
1.376850901514622e-01	-4.059913e-01	-1.321901e+00
1.376850960884783e-01	-4.047843e-01	-1.321774e+00
1.376851004616754e-01	-4.038796e-01	-1.321675e+00
1.376851033607885e-01	-4.032742e-01	-1.321607e+00
1.376851057958723e-01	-4.027646e-01	-1.321548e+00
1.376851082105103e-01	-4.022588e-01	-1.321488e+00
1.376851105263573e-01	-4.017731e-01	-1.321429e+00
1.376851130509421e-01	-4.012426e-01	-1.321363e+00
1.376851154340120e-01	-4.007401e-01	-1.321299e+00
1.376851178839035e-01	-4.002214e-01	-1.321231e+00
1.376851204619671e-01	-3.996729e-01	-1.321158e+00
1.376851232272976e-01	-3.990815e-01	-1.321077e+00
1.376851262717368e-01	-3.984264e-01	-1.320985e+00
1.376851296833556e-01	-3.976876e-01	-1.320878e+00
1.376851336284375e-01	-3.968269e-01	-1.320750e+00
1.376851382853014e-01	-3.958027e-01	-1.320590e+00
1.376851439848371e-01	-3.945375e-01	-1.320384e+00
1.376851511530666e-01	-3.929294e-01	-1.320105e+00
1.376851605419766e-01	-3.907975e-01	-1.319704e+00
1.376851729387987e-01	-3.879431e-01	-1.319108e+00
1.376851906173279e-01	-3.838020e-01	-1.318090e+00
1.376852248935475e-01	-3.756129e-01	-1.315521e+00
1.376852812645031e-01	-3.618906e-01	-1.309711e+00
1.376853594331438e-01	-3.425920e-01	-1.298700e+00
1.376854538467298e-01	-3.190981e-01	-1.281553e+00
1.376855789035271e-01	-2.878794e-01	-1.254561e+00
1.376857590531700e-01	-2.428693e-01	-1.211956e+00
1.376859280424126e-01	-2.006417e-01	-1.170438e+00
1.376860926714433e-01	-1.595034e-01	-1.129465e+00
1.376862369109696e-01	-1.234604e-01	-1.093459e+00
1.376863920644241e-01	-8.469019e-02	-1.054693e+00
1.376866733934536e-01	-1.439127e-02	-9.843822e-01
1.376871651042778e-01	1.084254e-01	-8.614813e-01
1.376881485259260e-01	3.536004e-01	-6.156764e-01
1.376883394778404e-01	3.999405e-01	-5.679484e-01
1.376885832179790e-01	4.548932e-01	-5.070264e-01
1.376887055785990e-01	4.781146e-01	-4.764431e-01
1.376887822787640e-01	4.884983e-01	-4.572725e-01
1.376888580653396e-01	4.945819e-01	-4.383304e-01
1.376889293170448e-01	4.971000e-01	-4.205218e-01
1.376889798273308e-01	4.971770e-01	-4.078972e-01
1.376890311560117e-01	4.961219e-01	-3.950680e-01
1.376890912965067e-01	4.941880e-01	-3.800364e-01
1.376891555821094e-01	4.918507e-01	-3.639685e-01
1.376892247711110e-01	4.895093e-01	-3.466750e-01
1.376893016636875e-01	4.875146e-01	-3.274560e-01
1.376893870991692e-01	4.862384e-01	-3.061016e-01
1.376894914849769e-01	4.857854e-01	-2.800107e-01
1.376895863145929e-01	4.860866e-01	-2.563084e-01
1.376896886695148e-01	4.867539e-01	-2.307252e-01
1.376898042723250e-01	4.874326e-01	-2.018309e-01
1.376899344621606e-01	4.878343e-01	-1.692906e-01
1.376900972843215e-01	4.878749e-01	-1.285941e-01
1.376902701723751e-01	4.876874e-01	-8.538177e-02
1.376907097065731e-01	4.874791e-01	2.447706e-02
1.376913560006451e-01	4.875014e-01	1.863552e-01
1.376920022947171e-01	4.875149e-01	3.479388e-01
1.376926485887891e-01	4.875194e-01	5.092279e-01
1.376932948828611e-01	4.875151e-01	6.702225e-01
1.376939411769331e-01	4.875018e-01	8.309226e-01
1.376945874710051e-01	4.874796e-01	9.913282e-01
1.376952337650771e-01	4.874485e-01	1.151439e+00
1.376960077587210e-01	4.874314e-01	1.333286e+00
1.376965040590087e-01	4.874181e-01	1.433597e+00
1.376968158993832e-01	4.874124e-01	1.480181e+00
1.376970698953726e-01	4.874083e-01	1.503601e+00
1.376973487148659e-01	4.874015e-01	1.517645e+00
1.376975101805310e-01	4.873976e-01	1.521661e+00
1.376976862121265e-01	4.873938e-01	1.523482e+00
1.376979008083560e-01	4.873894e-01	1.524371e+00
1.376984418254437e-01	4.873778e-01	1.524555e+00
1.378613161459555e-01	4.838207e-01	1.513258e+00
1.393227447173855e-01	4.521841e-01	1.414309e+00
1.407841732888155e-01	4.209985e-01	1.316771e+00
1.422456018602456e-01	3.902641e-01	1.220644e+00
1.437070304316756e-01	3.599809e-01	1.125928e+00
1.451684590031057e-01	3.301487e-01	1.032623e+00
1.466298875745357e-01	3.007677e-01	9.407295e-01
1.480913161459657e-01	2.718378e-01	8.502464e-01
1.481013161459657e-01	2.716412e-01	8.496315e-01
1.495627447173958e-01	2.431413e-01	7.604935e-01
1.510241732888258e-01	2.150486e-01	6.726290e-01
1.524856018602558e-01	1.873631e-01	5.860381e-01
