-0.1	4.643317
-0.0999	4.623216
-0.0998	4.572965
-0.0997	4.562915
-0.0996	4.542814
-0.0995	4.497588
-0.0994	4.482513
-0.0993	4.442312
-0.0992	4.402111
-0.0991	4.366935
-0.099	4.331759
-0.0989	4.316683
-0.0988	4.281508
-0.0987	4.246332
-0.0986	4.221206
-0.0985	4.191055
-0.0984	4.160905
-0.0983	4.140804
-0.0982	4.100603
-0.0981	4.085528
-0.098	4.040302
-0.0979	4.000101
-0.0978	3.99005
-0.0977	3.974975
-0.0976	3.939799
-0.0975	3.884523
-0.0974	3.879498
-0.0973	3.834271
-0.0972	3.799095
-0.0971	3.79407
-0.097	3.748844
-0.0969	3.718693
-0.0968	3.698593
-0.0967	3.673467
-0.0966	3.638291
-0.0965	3.603116
-0.0964	3.57799
-0.0963	3.557889
-0.0962	3.507638
-0.0961	3.492563
-0.096	3.457387
-0.0959	3.432261
-0.0958	3.397085
-0.0957	3.36191
-0.0956	3.336784
-0.0955	3.301608
-0.0954	3.276482
-0.0953	3.261407
-0.0952	3.216181
-0.0951	3.19608
-0.095	3.18603
-0.0949	3.130754
-0.0948	3.135779
-0.0947	3.075477
-0.0946	3.045327
-0.0945	3.050352
-0.0944	2.995075
-0.0943	2.96995
-0.0942	2.934774
-0.0941	4.924724
-0.094	4.864422
-0.0939	4.859397
-0.0938	4.814171
-0.0937	4.79407
-0.0936	4.723719
-0.0935	4.718693
-0.0934	4.693568
-0.0933	4.678492
-0.0932	4.623216
-0.0931	4.58804
-0.093	4.572965
-0.0929	4.532764
-0.0928	4.502613
-0.0927	4.482513
-0.0926	4.452362
-0.0925	4.422211
-0.0924	4.402111
-0.0923	4.36191
-0.0922	4.331759
-0.0921	4.296583
-0.092	4.281508
-0.0919	4.241307
-0.0918	4.201106
-0.0917	4.16593
-0.0916	4.140804
-0.0915	4.125729
-0.0914	4.080503
-0.0913	4.060402
-0.0912	4.040302
-0.0911	3.98
-0.091	3.96995
-0.0909	3.949849
-0.0908	3.899598
-0.0907	3.879498
-0.0906	3.859397
-0.0905	3.819196
-0.0904	3.799095
-0.0903	3.743819
-0.0902	3.728744
-0.0901	3.698593
-0.09	3.658392
-0.0899	3.643317
-0.0898	3.628241
-0.0897	3.59809
-0.0896	3.557889
-0.0895	3.522714
-0.0894	3.497588
-0.0893	3.472462
-0.0892	3.437286
-0.0891	3.397085
-0.089	3.356884
-0.0889	3.351859
-0.0888	3.316683
-0.0887	3.281508
-0.0886	3.266432
-0.0885	3.241307
-0.0884	3.19608
-0.0883	3.160905
-0.0882	3.145829
-0.0881	3.100603
-0.088	3.095578
-0.0879	3.070452
-0.0878	3.025226
-0.0877	2.995075
-0.0876	2.954874
-0.0875	2.939799
-0.0874	4.944824
-0.0873	4.869447
-0.0872	4.864422
-0.0871	4.809146
-0.087	4.79407
-0.0869	4.748844
-0.0868	4.743819
-0.0867	4.703618
-0.0866	4.663417
-0.0865	4.638291
-0.0864	4.583015
-0.0863	4.57799
-0.0862	4.552864
-0.0861	4.517688
-0.086	4.482513
-0.0859	4.457387
-0.0858	4.432261
-0.0857	4.376985
-0.0856	4.36191
-0.0855	4.321709
-0.0854	4.301608
-0.0853	4.266432
-0.0852	4.241307
-0.0851	4.201106
-0.085	4.170955
-0.0849	4.145829
-0.0848	4.120704
-0.0847	4.085528
-0.0846	4.060402
-0.0845	4.020201
-0.0844	4.000101
-0.0843	3.98
-0.0842	3.939799
-0.0841	3.914673
-0.084	3.899598
-0.0839	3.859397
-0.0838	3.819196
-0.0837	3.78402
-0.0836	3.778995
-0.0835	3.733769
-0.0834	3.708643
-0.0833	3.678492
-0.0832	3.638291
-0.0831	3.603116
-0.083	3.57799
-0.0829	3.562915
-0.0828	3.517688
-0.0827	3.507638
-0.0826	3.477487
-0.0825	3.437286
-0.0824	3.417186
-0.0823	3.376985
-0.0822	3.366935
-0.0821	3.331759
-0.082	3.316683
-0.0819	3.271457
-0.0818	3.236281
-0.0817	3.216181
-0.0816	3.17598
-0.0815	3.160905
-0.0814	3.125729
-0.0813	3.100603
-0.0812	3.055377
-0.0811	3.035276
-0.081	2.995075
-0.0809	2.99005
-0.0808	2.954874
-0.0807	2.919699
-0.0806	4.894573
-0.0805	4.879497
-0.0804	4.844322
-0.0803	4.78402
-0.0802	4.753869
-0.0801	4.723719
-0.08	4.703618
-0.0799	4.673467
-0.0798	4.633266
-0.0797	4.603116
-0.0796	4.583015
-0.0795	4.547839
-0.0794	4.522714
-0.0793	4.482513
-0.0792	4.462412
-0.0791	4.442312
-0.079	4.39206
-0.0789	4.36191
-0.0788	4.321709
-0.0787	4.316683
-0.0786	4.291558
-0.0785	4.241307
-0.0784	4.201106
-0.0783	4.181005
-0.0782	4.160905
-0.0781	4.125729
-0.078	4.080503
-0.0779	4.075477
-0.0778	4.040302
-0.0777	4.015176
-0.0776	3.9599
-0.0775	3.939799
-0.0774	3.929749
-0.0773	3.899598
-0.0772	3.859397
-0.0771	3.854372
-0.077	3.809146
-0.0769	3.758894
-0.0768	3.738794
-0.0767	3.718693
-0.0766	3.668442
-0.0765	3.658392
-0.0764	3.638291
-0.0763	3.593065
-0.0762	3.58804
-0.0761	3.522714
-0.076	3.517688
-0.0759	3.462412
-0.0758	3.447337
-0.0757	3.432261
-0.0756	3.397085
-0.0755	3.356884
-0.0754	3.336784
-0.0753	3.316683
-0.0752	3.276482
-0.0751	3.241307
-0.075	3.216181
-0.0749	3.181005
-0.0748	3.155879
-0.0747	3.115678
-0.0746	3.095578
-0.0745	3.055377
-0.0744	3.035276
-0.0743	3.010151
-0.0742	2.995075
-0.0741	2.96995
-0.074	2.934774
-0.0739	4.914673
-0.0738	4.864422
-0.0737	4.824221
-0.0736	4.804121
-0.0735	4.78402
-0.0734	4.743819
-0.0733	4.703618
-0.0732	4.703618
-0.0731	4.643317
-0.073	4.603116
-0.0729	4.583015
-0.0728	4.562915
-0.0727	4.522714
-0.0726	4.502613
-0.0725	4.462412
-0.0724	4.442312
-0.0723	4.417186
-0.0722	4.37196
-0.0721	4.346834
-0.072	4.301608
-0.0719	4.296583
-0.0718	4.251357
-0.0717	4.206131
-0.0716	4.181005
-0.0715	4.160905
-0.0714	4.130754
