time	I(L1)
3.676954876771295e-004	1.023506e-003
3.709506960104629e-004	1.217094e-003
3.742059043437962e-004	1.378511e-003
3.774611126771296e-004	1.505573e-003
3.807163210104629e-004	1.596889e-003
3.839715293437963e-004	1.651857e-003
3.872267376771296e-004	1.670649e-003
3.904819460104630e-004	1.654179e-003
3.937371543437963e-004	1.604059e-003
3.969923626771297e-004	1.522539e-003
4.002475710104630e-004	1.412439e-003
4.035027793437964e-004	1.277067e-003
4.067579876771298e-004	1.120136e-003
4.100131960104631e-004	9.456728e-004
4.132684043437965e-004	7.579200e-004
4.165236126771298e-004	5.612434e-004
4.197788210104632e-004	3.600360e-004
4.230340293437965e-004	1.586264e-004
4.262892376771299e-004	-3.880887e-005
4.295444460104632e-004	-2.283257e-004
4.327996543437966e-004	-4.062864e-004
4.360548626771299e-004	-5.694232e-004
4.393100710104633e-004	-7.148933e-004
4.425652793437967e-004	-8.403219e-004
4.458204876771300e-004	-9.438348e-004
4.490756960104634e-004	-1.024079e-003
4.523309043437967e-004	-1.080231e-003
4.555861126771301e-004	-1.111998e-003
4.588413210104634e-004	-1.119601e-003
4.620965293437968e-004	-1.103752e-003
4.653517376771301e-004	-1.065626e-003
4.686069460104635e-004	-1.006813e-003
4.718621543437968e-004	-9.292781e-004
4.751173626771302e-004	-8.352999e-004
4.783725710104635e-004	-7.274167e-004
4.816277793437969e-004	-6.083627e-004
4.848829876771303e-004	-4.810054e-004
4.881381960104636e-004	-3.482802e-004
4.913934043437970e-004	-2.131282e-004
4.946486126771303e-004	-7.843460e-005
4.979038210104636e-004	5.302868e-005
5.011590293437969e-004	1.786567e-004
5.044142376771302e-004	2.960590e-004
5.076694460104635e-004	4.031017e-004
5.109246543437968e-004	4.979422e-004
5.141798626771301e-004	5.790569e-004
5.174350710104634e-004	6.452613e-004
5.206902793437967e-004	6.957222e-004
5.239454876771300e-004	7.299624e-004
5.272006960104633e-004	7.478575e-004
5.304559043437966e-004	7.496262e-004
5.337111126771299e-004	7.358129e-004
5.369663210104632e-004	7.072652e-004
5.402215293437965e-004	6.651051e-004
5.434767376771298e-004	6.106957e-004
5.467319460104631e-004	5.456050e-004
5.499871543437964e-004	4.715653e-004
5.532423626771297e-004	3.904317e-004
5.564975710104630e-004	3.041396e-004
5.597527793437963e-004	2.146611e-004
5.630079876771296e-004	1.239634e-004
5.662631960104629e-004	3.396794e-005
5.695184043437962e-004	-5.348750e-005
5.727736126771295e-004	-1.366840e-004
5.760288210104628e-004	-2.140529e-004
5.792840293437961e-004	-2.842025e-004
5.825392376771294e-004	-3.459407e-004
5.857944460104627e-004	-3.982927e-004
5.890496543437960e-004	-4.405130e-004
5.923048626771293e-004	-4.720925e-004
5.955600710104626e-004	-4.927612e-004
5.988152793437959e-004	-5.024843e-004
6.020704876771292e-004	-5.014549e-004
6.053256960104625e-004	-4.900819e-004
6.085809043437958e-004	-4.689735e-004
6.118361126771291e-004	-4.389174e-004
6.150913210104624e-004	-4.008583e-004
6.183465293437957e-004	-3.558725e-004
6.216017376771290e-004	-3.051409e-004
6.248569460104623e-004	-2.499207e-004
6.281121543437956e-004	-1.915168e-004
6.313673626771289e-004	-1.312529e-004
6.346225710104622e-004	-7.044374e-005
6.378777793437955e-004	-1.036765e-005
6.411329876771288e-004	4.775810e-005
6.443881960104621e-004	1.028005e-004
6.476434043437954e-004	1.537313e-004
6.508986126771287e-004	1.996442e-004
6.541538210104620e-004	2.397697e-004
6.574090293437953e-004	2.734857e-004
6.606642376771286e-004	3.003251e-004
6.639194460104619e-004	3.199803e-004
6.671746543437952e-004	3.323031e-004
6.704298626771285e-004	3.373029e-004
6.736850710104618e-004	3.351398e-004
6.769402793437951e-004	3.261169e-004
6.801954876771284e-004	3.106681e-004
6.834506960104617e-004	2.893448e-004
6.867059043437950e-004	2.628002e-004
6.899611126771283e-004	2.317719e-004
6.932163210104616e-004	1.970638e-004
6.964715293437949e-004	1.595270e-004
6.997267376771282e-004	1.200405e-004
7.029819460104615e-004	7.949201e-005
7.062371543437948e-004	3.875918e-005
7.094923626771281e-004	-1.308122e-006
7.127475710104614e-004	-3.990444e-005
7.160027793437947e-004	-7.628380e-005
7.192579876771280e-004	-1.097730e-004
7.225131960104613e-004	-1.397829e-004
7.257684043437946e-004	-1.658176e-004
7.290236126771279e-004	-1.874815e-004
7.322788210104612e-004	-2.044836e-004
7.355340293437945e-004	-2.166400e-004
7.387892376771278e-004	-2.238735e-004
7.420444460104611e-004	-2.262120e-004
7.452996543437944e-004	-2.237833e-004
7.485548626771277e-004	-2.168095e-004
7.518100710104610e-004	-2.055988e-004
7.550652793437943e-004	-1.905360e-004
7.583204876771276e-004	-1.720716e-004
7.615756960104609e-004	-1.507106e-004
7.648309043437942e-004	-1.269995e-004
7.680861126771275e-004	-1.015138e-004
7.713413210104608e-004	-7.484504e-005
7.745965293437941e-004	-4.758799e-005
7.778517376771274e-004	-2.032806e-005
7.811069460104607e-004	6.370307e-006
7.843621543437940e-004	3.197468e-005
7.876173626771273e-004	5.599442e-005
7.908725710104606e-004	7.798942e-005
7.941277793437939e-004	9.757730e-005
7.973829876771272e-004	1.144393e-004
8.006381960104605e-004	1.283247e-004
8.038934043437938e-004	1.390531e-004
8.071486126771271e-004	1.465164e-004
8.104038210104604e-004	1.506777e-004
8.136590293437937e-004	1.515698e-004
8.169142376771270e-004	1.492920e-004
8.201694460104603e-004	1.440058e-004
8.234246543437936e-004	1.359291e-004
8.266798626771269e-004	1.253294e-004
8.303672329790787e-004	1.111134e-004
8.307911044582579e-004	1.092518e-004
8.312149759374370e-004	1.073619e-004
8.316388474166163e-004	1.054438e-004
8.320627188957954e-004	1.034976e-004
8.324865903749746e-004	1.015231e-004
8.329104618541537e-004	9.952049e-005
8.333343333333330e-004	9.748968e-005
8.333353333333330e-004	9.782219e-005
8.345493402381473e-004	8.937270e-004
8.357633471429615e-004	1.670919e-003
8.369773540477758e-004	2.429398e-003
8.381913609525902e-004	3.169165e-003
8.394053678574045e-004	3.890219e-003
8.406193747622187e-004	4.592560e-003
8.418333816670330e-004	5.276188e-003
8.450885900003663e-004	6.979984e-003
8.483437983336996e-004	8.477886e-003
8.515990066670329e-004	9.746306e-003
8.548542150003662e-004	1.076725e-002
8.581094233336995e-004	1.152852e-002
8.613646316670328e-004	1.202369e-002
8.646198400003661e-004	1.225211e-002
8.678750483336994e-004	1.221867e-002
8.711302566670327e-004	1.193349e-002
8.743854650003660e-004	1.141156e-002
8.776406733336993e-004	1.067219e-002
8.808958816670326e-004	9.738547e-003
8.841510900003659e-004	8.636947e-003
8.874062983336992e-004	7.396250e-003
8.906615066670325e-004	6.047153e-003
8.939167150003658e-004	4.621490e-003
8.971719233336991e-004	3.151533e-003
9.004271316670324e-004	1.669308e-003
9.036823400003657e-004	2.059416e-004
9.069375483336990e-004	-1.208953e-003
9.101927566670323e-004	-2.547832e-003
9.134479650003656e-004	-3.785718e-003
9.167031733336989e-004	-4.900626e-003
9.199583816670322e-004	-5.873907e-003
9.232135900003655e-004	-6.690517e-003
9.264687983336988e-004	-7.339196e-003
9.297240066670321e-004	-7.812570e-003
9.329792150003654e-004	-8.107154e-003
9.362344233336987e-004	-8.223293e-003
9.394896316670320e-004	-8.165017e-003
9.427448400003653e-004	-7.939814e-003
9.460000483336986e-004	-7.558363e-003
9.492552566670319e-004	-7.034190e-003
9.525104650003652e-004	-6.383292e-003
9.557656733336985e-004	-5.623708e-003
9.590208816670318e-004	-4.775079e-003
9.622760900003651e-004	-3.858182e-003
9.655312983336984e-004	-2.894458e-003
9.687865066670317e-004	-1.905545e-003
9.720417150003650e-004	-9.128231e-004
9.752969233336983e-004	6.302100e-005
9.785521316670316e-004	1.002394e-003
9.818073400003650e-004	1.887164e-003
9.850625483336984e-004	2.700983e-003
9.883177566670318e-004	3.429561e-003
9.915729650003652e-004	4.060887e-003
9.948281733336986e-004	4.585396e-003
9.980833816670321e-004	4.996080e-003
1.001338590000366e-003	5.288540e-003
1.004593798333699e-003	5.460981e-003
1.007849006667032e-003	5.514159e-003
1.011104215000366e-003	5.451270e-003
1.014359423333699e-003	5.277800e-003
1.017614631667033e-003	5.001325e-003
1.020869840000366e-003	4.631279e-003
1.024125048333699e-003	4.178695e-003
1.027380256667033e-003	3.655917e-003
1.030635465000366e-003	3.076297e-003
1.033890673333700e-003	2.453881e-003
1.037145881667033e-003	1.803097e-003
1.040401090000366e-003	1.138439e-003
1.043656298333700e-003	4.741656e-004
1.046911506667033e-003	-1.759848e-004
1.050166715000367e-003	-7.990625e-004
1.053421923333700e-003	-1.383145e-003
1.056677131667033e-003	-1.917546e-003
1.059932340000367e-003	-2.392993e-003
1.063187548333700e-003	-2.801769e-003
1.066442756667034e-003	-3.137813e-003
1.069697965000367e-003	-3.396791e-003
1.072953173333700e-003	-3.576118e-003
1.076208381667034e-003	-3.674953e-003
1.079463590000367e-003	-3.694151e-003
1.082718798333701e-003	-3.636183e-003
1.085974006667034e-003	-3.505030e-003
1.089229215000368e-003	-3.306046e-003
1.092484423333701e-003	-3.045793e-003
1.095739631667034e-003	-2.731867e-003
1.098994840000368e-003	-2.372701e-003
1.102250048333701e-003	-1.977361e-003
1.105505256667035e-003	-1.555334e-003
1.108760465000368e-003	-1.116318e-003
1.112015673333701e-003	-6.700134e-004
1.115270881667035e-003	-2.259225e-004
1.118526090000368e-003	2.068416e-004
1.121781298333702e-003	6.197283e-004
1.125036506667035e-003	1.004907e-003
1.128291715000368e-003	1.355401e-003
1.131546923333702e-003	1.665207e-003
1.134802131667035e-003	1.929377e-003
1.138057340000369e-003	2.144086e-003
1.141312548333702e-003	2.306672e-003
1.144567756667035e-003	2.415648e-003
1.147822965000369e-003	2.470691e-003
1.151078173333702e-003	2.472603e-003
1.154333381667036e-003	2.423260e-003
1.157588590000369e-003	2.325532e-003
1.160843798333703e-003	2.183184e-003
1.164099006667036e-003	2.000771e-003
1.167354215000369e-003	1.783513e-003
1.170609423333703e-003	1.537163e-003
1.173864631667036e-003	1.267871e-003
1.177119840000370e-003	9.820359e-004
1.180375048333703e-003	6.861724e-004
1.183630256667036e-003	3.867663e-004
1.186885465000370e-003	9.014347e-005
1.190140673333703e-003	-1.976561e-004
1.193395881667037e-003	-4.709925e-004
1.196651090000370e-003	-7.247286e-004
1.199906298333703e-003	-9.543180e-004
1.203161506667037e-003	-1.155878e-003
1.206416715000370e-003	-1.326246e-003
1.209671923333704e-003	-1.463020e-003
1.212927131667037e-003	-1.564579e-003
1.216182340000370e-003	-1.630089e-003
1.219437548333704e-003	-1.659494e-003
1.222692756667037e-003	-1.653485e-003
1.225947965000371e-003	-1.613464e-003
1.229203173333704e-003	-1.541484e-003
1.232458381667038e-003	-1.440188e-003
1.235713590000371e-003	-1.312728e-003
1.238968798333704e-003	-1.162687e-003
1.242224006667038e-003	-9.939830e-004
1.245479215000371e-003	-8.107825e-004
1.248734423333705e-003	-6.173998e-004
1.251989631667038e-003	-4.182051e-004
1.255244840000371e-003	-2.175314e-004
1.258500048333705e-003	-1.958628e-005
1.261755256667038e-003	1.716310e-004
1.265010465000372e-003	3.524044e-004
1.268265673333705e-003	5.193681e-004
1.271520881667038e-003	6.695633e-004
1.274776090000372e-003	8.004852e-004
1.278031298333705e-003	9.101180e-004
1.281286506667039e-003	9.969595e-004
1.284541715000372e-003	1.060033e-003
1.287796923333705e-003	1.098890e-003
1.291052131667039e-003	1.113598e-003
1.294307340000372e-003	1.104723e-003
1.297562548333706e-003	1.073299e-003
1.300817756667039e-003	1.020789e-003
1.304072965000372e-003	9.490391e-004
1.307328173333706e-003	8.602289e-004
1.310583381667039e-003	7.568114e-004
1.313838590000373e-003	6.414538e-004
1.317093798333706e-003	5.169745e-004
1.320349006667040e-003	3.862790e-004
1.323604215000373e-003	2.522970e-004
1.326859423333706e-003	1.179205e-004
1.330114631667040e-003	-1.405467e-005
1.333369840000373e-003	-1.409829e-004
1.336625048333707e-003	-2.604184e-004
1.339880256667040e-003	-3.701589e-004
1.343135465000373e-003	-4.682820e-004
1.346390673333707e-003	-5.531749e-004
1.349645881667040e-003	-6.235572e-004
1.352901090000374e-003	-6.784947e-004
1.356156298333707e-003	-7.174067e-004
1.359411506667040e-003	-7.400653e-004
1.362666715000374e-003	-7.465871e-004
1.365921923333707e-003	-7.374186e-004
1.369177131667041e-003	-7.133150e-004
1.372432340000374e-003	-6.753136e-004
1.375687548333707e-003	-6.247018e-004
1.378942756667041e-003	-5.629818e-004
1.382197965000374e-003	-4.918316e-004
1.385453173333708e-003	-4.130639e-004
1.388708381667041e-003	-3.285839e-004
1.391963590000375e-003	-2.403462e-004
1.395218798333708e-003	-1.503128e-004
1.398474006667041e-003	-6.041231e-005
1.401729215000375e-003	2.749904e-005
1.404984423333708e-003	1.116731e-004
1.408239631667042e-003	1.905019e-004
1.411494840000375e-003	2.625464e-004
1.414750048333708e-003	3.265596e-004
1.418005256667042e-003	3.815058e-004
1.421260465000375e-003	4.265742e-004
1.424515673333709e-003	4.611879e-004
1.427770881667042e-003	4.850071e-004
1.431026090000375e-003	4.979277e-004
1.434281298333709e-003	5.000749e-004
1.437536506667042e-003	4.917926e-004
1.440791715000376e-003	4.736281e-004
1.444046923333709e-003	4.463134e-004
1.447302131667042e-003	4.107439e-004
1.450557340000376e-003	3.679533e-004
1.453812548333709e-003	3.190876e-004
1.457067756667043e-003	2.653775e-004
1.460322965000376e-003	2.081092e-004
1.463578173333710e-003	1.485966e-004
1.466833381667043e-003	8.815252e-005
1.470088590000376e-003	2.806181e-005
1.473343798333710e-003	-3.044433e-005
1.476599006667043e-003	-8.621185e-005
1.479854215000377e-003	-1.381850e-004
1.483109423333710e-003	-1.854245e-004
1.486364631667043e-003	-2.271232e-004
1.489619840000377e-003	-2.626175e-004
1.492875048333710e-003	-2.913962e-004
1.496130256667044e-003	-3.131055e-004
1.499385465000377e-003	-3.275507e-004
1.502640673333710e-003	-3.346948e-004
1.505895881667044e-003	-3.346528e-004
1.509151090000377e-003	-3.276846e-004
1.512406298333711e-003	-3.141840e-004
1.515661506667044e-003	-2.946660e-004
1.518916715000377e-003	-2.697513e-004
1.522171923333711e-003	-2.401504e-004
1.525427131667044e-003	-2.066447e-004
1.528682340000378e-003	-1.700688e-004
1.531937548333711e-003	-1.312902e-004
1.535192756667045e-003	-9.119131e-005
1.538447965000378e-003	-5.064964e-005
1.541703173333711e-003	-1.052048e-005
1.544958381667045e-003	2.838034e-005
1.548213590000378e-003	6.529178e-005
1.551468798333712e-003	9.952143e-005
1.554724006667045e-003	1.304573e-004
1.557979215000378e-003	1.575778e-004
1.561234423333712e-003	1.804588e-004
1.564489631667045e-003	1.987796e-004
1.567744840000379e-003	2.123251e-004
1.571000048333712e-003	2.209871e-004
1.574255256667045e-003	2.247623e-004
1.577510465000379e-003	2.237486e-004
1.580765673333712e-003	2.181395e-004
1.584020881667046e-003	2.082168e-004
1.587276090000379e-003	1.943414e-004
1.590531298333712e-003	1.769428e-004
1.593786506667046e-003	1.565084e-004
1.597041715000379e-003	1.335704e-004
1.600296923333713e-003	1.086940e-004
1.603552131667046e-003	8.246390e-005
1.606807340000379e-003	5.547198e-005
1.610062548333713e-003	2.830444e-005
1.613317756667046e-003	1.530002e-006
1.616572965000380e-003	-2.431124e-005
1.619828173333713e-003	-4.871797e-005
1.623083381667047e-003	-7.123663e-005
1.626338590000380e-003	-9.146910e-005
1.629593798333713e-003	-1.090789e-004
1.632849006667047e-003	-1.237961e-004
1.636104215000380e-003	-1.354202e-004
1.639359423333714e-003	-1.438220e-004
1.642614631667047e-003	-1.489437e-004
1.645869840000380e-003	-1.507976e-004
1.649125048333714e-003	-1.494629e-004
1.652380256667047e-003	-1.450823e-004
1.655635465000381e-003	-1.378562e-004
1.658890673333714e-003	-1.280366e-004
1.662145881667047e-003	-1.162109e-004
1.664135513334092e-003	-1.079146e-004
1.666666666666670e-003	-9.623818e-005
1.666667666666670e-003	-9.657070e-005
1.667881673571281e-003	-8.924864e-004
1.669095680475893e-003	-1.669692e-003
1.670309687380504e-003	-2.428189e-003
1.671523694285115e-003	-3.167976e-003
1.672737701189726e-003	-3.889053e-003
1.673951708094338e-003	-4.591421e-003
1.675165714998949e-003	-5.275079e-003
1.678420923332283e-003	-6.978966e-003
1.681676131665616e-003	-8.476976e-003
1.684931339998949e-003	-9.745519e-003
1.688186548332283e-003	-1.076660e-002
1.691441756665616e-003	-1.152801e-002
1.694696964998950e-003	-1.202333e-002
1.697952173332283e-003	-1.225191e-002
1.701207381665616e-003	-1.221862e-002
1.704462589998950e-003	-1.193358e-002
1.707717798332283e-003	-1.141178e-002
1.710973006665617e-003	-1.067255e-002
1.714228214998950e-003	-9.739022e-003
1.717483423332283e-003	-8.637525e-003
1.720738631665617e-003	-7.396915e-003
1.723993839998950e-003	-6.047889e-003
1.727249048332284e-003	-4.622278e-003
1.730504256665617e-003	-3.152355e-003
1.733759464998951e-003	-1.670147e-003
1.737014673332284e-003	-2.067785e-004
1.740269881665617e-003	1.208135e-003
1.743525089998951e-003	2.547049e-003
1.746780298332284e-003	3.784986e-003
1.750035506665618e-003	4.899958e-003
1.753290714998951e-003	5.873314e-003
1.756545923332284e-003	6.690008e-003
1.759801131665618e-003	7.338780e-003
1.763056339998951e-003	7.812250e-003
1.766311548332285e-003	8.106936e-003
1.769566756665618e-003	8.223177e-003
1.772821964998951e-003	8.165000e-003
1.776077173332285e-003	7.939895e-003
1.779332381665618e-003	7.558535e-003
1.782587589998952e-003	7.034448e-003
1.785842798332285e-003	6.383626e-003
1.789098006665618e-003	5.624108e-003
1.792353214998952e-003	4.775535e-003
1.795608423332285e-003	3.858683e-003
1.798863631665619e-003	2.894992e-003
1.802118839998952e-003	1.906100e-003
1.805374048332285e-003	9.133861e-004
1.808629256665619e-003	-6.246174e-005
1.811884464998952e-003	-1.001850e-003
1.815139673332286e-003	-1.886646e-003
1.818394881665619e-003	-2.700501e-003
1.821650089998953e-003	-3.429123e-003
1.824905298332286e-003	-4.060500e-003
1.828160506665619e-003	-4.585068e-003
1.831415714998953e-003	-4.995815e-003
1.834670923332286e-003	-5.288340e-003
1.837926131665620e-003	-5.460849e-003
1.841181339998953e-003	-5.514095e-003
1.844436548332286e-003	-5.451273e-003
1.847691756665620e-003	-5.277867e-003
1.850946964998953e-003	-5.001452e-003
1.854202173332287e-003	-4.631463e-003
1.857457381665620e-003	-4.178929e-003
1.860712589998953e-003	-3.656194e-003
1.863967798332287e-003	-3.076610e-003
1.867223006665620e-003	-2.454222e-003
1.870478214998954e-003	-1.803458e-003
1.873733423332287e-003	-1.138812e-003
1.876988631665620e-003	-4.745431e-004
1.880243839998954e-003	1.756113e-004
1.883499048332287e-003	7.987008e-004
1.886754256665621e-003	1.382802e-003
1.890009464998954e-003	1.917228e-003
1.893264673332288e-003	2.392706e-003
1.896519881665621e-003	2.801517e-003
1.899775089998954e-003	3.137602e-003
1.903030298332288e-003	3.396622e-003
1.906285506665621e-003	3.575994e-003
1.909540714998955e-003	3.674875e-003
1.912795923332288e-003	3.694117e-003
1.916051131665621e-003	3.636194e-003
1.919306339998955e-003	3.505084e-003
1.922561548332288e-003	3.306140e-003
1.925816756665622e-003	3.045924e-003
1.929071964998955e-003	2.732030e-003
1.932327173332288e-003	2.372893e-003
1.935582381665622e-003	1.977575e-003
1.938837589998955e-003	1.555566e-003
1.942092798332289e-003	1.116562e-003
1.945348006665622e-003	6.702649e-004
1.948603214998955e-003	2.261754e-004
1.951858423332289e-003	-2.065925e-004
1.955113631665622e-003	-6.194881e-004
1.958368839998956e-003	-1.004680e-003
1.961624048332289e-003	-1.355193e-003
1.964879256665623e-003	-1.665020e-003
1.968134464998956e-003	-1.929213e-003
1.971389673332289e-003	-2.143950e-003
1.974644881665623e-003	-2.306565e-003
1.977900089998956e-003	-2.415571e-003
1.981155298332290e-003	-2.470644e-003
1.984410506665623e-003	-2.472587e-003
1.987665714998956e-003	-2.423274e-003
1.990920923332290e-003	-2.325573e-003
1.994176131665623e-003	-2.183252e-003
1.997431339998957e-003	-2.000863e-003
2.000686548332290e-003	-1.783626e-003
2.003941756665623e-003	-1.537295e-003
2.007196964998957e-003	-1.268017e-003
2.010452173332290e-003	-9.821935e-004
2.013707381665624e-003	-6.863376e-004
2.016962589998957e-003	-3.869354e-004
2.020217798332290e-003	-9.031279e-005
2.023473006665624e-003	1.974901e-004
2.026728214998957e-003	4.708331e-004
2.029983423332291e-003	7.245788e-004
2.033238631665624e-003	9.541806e-004
2.036493839998957e-003	1.155755e-003
2.039749048332291e-003	1.326141e-003
2.043004256665624e-003	1.462933e-003
2.046259464998958e-003	1.564511e-003
2.049514673332291e-003	1.630042e-003
2.052769881665625e-003	1.659467e-003
2.056025089998958e-003	1.653478e-003
2.059280298332291e-003	1.613477e-003
2.062535506665625e-003	1.541516e-003
2.065790714998958e-003	1.440237e-003
2.069045923332292e-003	1.312793e-003
2.072301131665625e-003	1.162765e-003
2.075556339998958e-003	9.940736e-004
2.078811548332292e-003	8.108825e-004
2.082066756665625e-003	6.175068e-004
2.085321964998959e-003	4.183167e-004
2.088577173332292e-003	2.176451e-004
2.091832381665625e-003	1.969952e-005
2.095087589998959e-003	-1.715204e-004
2.098342798332292e-003	-3.522987e-004
2.101598006665626e-003	-5.192693e-004
2.104853214998959e-003	-6.694732e-004
2.108108423332292e-003	-8.004053e-004
2.111363631665626e-003	-9.100497e-004
2.114618839998959e-003	-9.969036e-004
2.117874048332293e-003	-1.059990e-003
2.121129256665626e-003	-1.098861e-003
2.124384464998960e-003	-1.113583e-003
2.127639673332293e-003	-1.104721e-003
2.130894881665626e-003	-1.073310e-003
2.134150089998960e-003	-1.020812e-003
2.137405298332293e-003	-9.490743e-004
2.140660506665627e-003	-8.602745e-004
2.143915714998960e-003	-7.568659e-004
2.147170923332293e-003	-6.415159e-004
2.150426131665627e-003	-5.170426e-004
2.153681339998960e-003	-3.863515e-004
2.156936548332294e-003	-2.523722e-004
2.160191756665627e-003	-1.179967e-004
2.163446964998960e-003	1.397901e-005
2.166702173332294e-003	1.409093e-004
2.169957381665627e-003	2.603484e-004
2.173212589998961e-003	3.700938e-004
2.176467798332294e-003	4.682229e-004
2.179723006665627e-003	5.531229e-004
2.182978214998961e-003	6.235131e-004
2.186233423332294e-003	6.784591e-004
2.189488631665628e-003	7.173801e-004
2.192743839998961e-003	7.400478e-004
2.195999048332295e-003	7.465788e-004
2.199254256665628e-003	7.374194e-004
2.202509464998961e-003	7.133245e-004
2.205764673332295e-003	6.753312e-004
2.209019881665628e-003	6.247270e-004
2.212275089998962e-003	5.630137e-004
